"cd_geouf","cd_geocmu","regiao","uf","estado","municipio","bioma","arcodesmat","matopiba","mun_ha","pol_ha","pct_areapo","area_ha","classe"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",4.18065713078976,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.109598111528158,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",48.3838676111974,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",10.4264052252457,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",13.4883767449781,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",36.195271414572,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",14.2317755424246,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",3.27324762561675,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.456087084497442,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",6.05826663231999,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",367.729879644692,"Agricultura Anual"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",16.8033412027568,"Agricultura Anual"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.851282187867165,"Agricultura Anual"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",404.651588086116,"Agricultura Anual"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.0604600560333208,"Agricultura Anual"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",8.44447194233648,"Agricultura Anual"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",18.9793919230849,"Água"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",3.70959514010996,"Água"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.431500179940462,"Água"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.703880016936362,"Água"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.0604445280149579,"Água"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",7.65835160522275,"Água"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",11.6063040162746,"Água"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.177073254558817,"Água"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",9.20860206401944,"Água"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",4.37777671409547,"Água"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.0645764544386417,"Água"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.282823178327084,"Água"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",70.8554030200958,"Agricultura Anual"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",436.771380277544,"Agricultura Anual"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",96.8849805817157,"Agricultura Anual"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",411.554496689879,"Agricultura Anual"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",93.4431406454116,"Agricultura Anual"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.0644938404757529,"Agricultura Anual"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",190.434518580826,"Agricultura Anual"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",38.1241632153153,"Agricultura Anual"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",100.070309434856,"Agricultura Anual"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",22.8217044875368,"Agricultura Anual"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.0645844859279692,"Agricultura Anual"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",1.00508613179475,"Agricultura Anual"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",1089.9182474311,"Agricultura Anual"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",85.1915392419517,"Agricultura Anual"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.428373873472214,"Agricultura Anual"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.0645700788788497,"Agricultura Anual"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",125.554072521222,"Agricultura Anual"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.12913380817771,"Agricultura Anual"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",4.3598961804457,"Agricultura Anual"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",91.0038057604104,"Agricultura Anual"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",19.0765898572385,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",11.6451715241827,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",1.68900457151569,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.323556254017353,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.3111569301337,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.0645834413424134,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",96.0890730735853,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",12.3178180999469,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.0944727368980646,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",40.6071673191369,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",7.67810527338237,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.250916981041431,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",13.1583243938923,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.434295978565514,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.341806933029741,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",22.233000062108,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.262871345943212,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",10.5443702548876,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",20.9031029349506,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",1584.31862810403,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",7.03865773006976,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.0645346316739917,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.548101986455917,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.0645299699801952,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",12.1445944595829,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",8.13591579524279,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",18.0210618978702,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.0645193404920399,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.0645182405192405,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",9.77668090169132,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.188955769331753,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.0604602649345994,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",10.0810329784036,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",8.83346735976338,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.254233755749464,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",7.92970303371549,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",1.4512361898452,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",10.3024345900953,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",13.3893738913655,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",2.63490884372294,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",10.1625005163789,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.0644958502791822,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",18.3234911991954,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.127376567661762,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.0644909749090671,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.064479989567399,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",18.2918174467862,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",9.70051420380175,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",16.5763640550196,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.128935420885682,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.188626267144084,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",27052.8996228116,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.0644627557516098,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",4.79199059410989,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.884077328944206,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.0133899646338075,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",6.9200393476218,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.927451251730323,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.731022228574753,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.663702136087418,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.0645574707902968,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",1.58720551754013,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",4.8720618789345,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",13.9069908692703,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",12.5199146275524,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",7.69648240968585,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.0645398158282042,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",1.88113258336782,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.0944086813911796,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",3.47288372348547,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.492622688691691,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",23.918484136213,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",7.0792882842347,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.334520227108896,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",34.0788291518316,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",73.1209868528541,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.0645135364502668,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",1.06408310742378,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.218673166355491,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",18.4017878540352,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",9.82286949460507,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",105.417524444842,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",1.27739076603353,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",3.81170292543024,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",13.0762734940447,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",7.1349828221947,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.355481245133281,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",15783.6448801449,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.0943160229295492,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",28.7412370016754,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",6.38629188330173,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",7.08794617485106,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.0644688474655151,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.0943057875953615,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",2.44199833647907,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",16.1744710625142,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.127328477430344,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",11.8962590159863,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.209994509333372,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.129083771416545,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",10.3206358079568,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",0.0604402260392904,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",7.88404011726975,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",5635.1018387476,"Natural"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",24.4430558856182,"Pastagem"
"31","3100104","SUDESTE","MG","MINAS GERAIS","ABADIA DOS DOURADOS","CERRADO","0","0","88106.39999999999","87096.36202820000","0.98853615660",140.84082575523,"Pastagem"
